2013/10/28 1022.66
2013/10/29 1027.67
2013/10/30 1031.63
2013/10/31 1028.65
2013/11/01 1024.99
2013/11/04 1027.87
2013/11/05 1023.5
2013/11/06 1037.18
2013/11/07 1023.43
2013/11/08 1022.7
2013/11/11 1025.13
2013/11/12 1016.89
2013/11/13 1012
2013/11/14 1007.74
2013/11/15 1011.48
2013/11/18 1013.55
2013/11/19 1017.25
2013/11/20 1009.05
2013/11/21 1004.07
2013/11/22 1005.34
2013/11/25 1005.19
2013/11/26 1002.7
2013/11/27 1003.49
2013/11/29 1006.22
2013/12/02 1009.44
2013/12/03 1010.76
2013/12/04 1015.17
2013/12/05 1003.89
2013/12/06 1002.06
2013/12/09 1005.26
2013/12/10 1016.77
2013/12/11 1020.62
2013/12/12 1020.72
2013/12/13 1014.31
2013/12/16 1017.46
2013/12/17 1000.8
2013/12/18 1001.38
2013/12/19 996.581
2013/12/20 991.31
2013/12/23 988.428
2013/12/24 983.759
2013/12/26 984.09
2013/12/27 984.267
2013/12/30 980.385
2013/12/31 989.151
2014/01/02 989.48
2014/01/03 991.972
2014/01/06 985.975
2014/01/07 986.184
2014/01/08 985.841
2014/01/09 983.572
2014/01/10 996.099
2014/01/13 985.439
2014/01/14 980.374
2014/01/15 981.697
2014/01/16 985.535
2014/01/17 982.809
2014/01/21 982.245
2014/01/22 991.055
2014/01/23 1012.18
2014/01/24 1017.14
2014/01/27 1010.94
2014/01/28 1021.36
2014/01/29 1009.98
2014/01/30 1016.56
2014/01/31 1040.31
2014/02/03 1032.42
2014/02/04 1034.52
2014/02/05 1021.81
2014/02/06 1035.4
2014/02/07 1037.02
2014/02/10 1048.5
2014/02/11 1048.21
2014/02/12 1054.3
2014/02/13 1059.37
2014/02/14 1060.6
2014/02/18 1053.68
2014/02/19 1060.04
2014/02/20 1058
2014/02/21 1064.55
2014/02/24 1063.11
2014/02/25 1063.14
2014/02/26 1068.4
2014/02/27 1071.37
2014/02/28 1063.47
2014/03/03 1079.7
2014/03/04 1079.64
2014/03/05 1081.5
2014/03/06 1080.92
2014/03/07 1081.42
2014/03/10 1086.94
2014/03/11 1086.61
2014/03/12 1099.48
2014/03/13 1102.59
2014/03/14 1092.09
2014/03/17 1084.26
2014/03/18 1090.95
2014/03/19 1084.4
2014/03/20 1087.59
2014/03/21 1092.91
2014/03/24 1088.11
2014/03/25 1095.78
2014/03/26 1097.87
2014/03/27 1092.8
